song_ids,songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6qZjm61s6u8Ead9sWxCDro,Elephant,Tame Impala,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,audio_features,6qZjm61s6u8Ead9sWxCDro,spotify:track:6qZjm61s6u8Ead9sWxCDro,https://api.spotify.com/v1/tracks/6qZjm61s6u8Ead9sWxCDro,https://api.spotify.com/v1/audio-analysis/6qZjm61s6u8Ead9sWxCDro,211227,4
4zXvB4MoQD8onk0NCZbeHG,Home Sweet Home,Mötley Crüe,0.403,0.777,5,-6.416,1,0.0354,0.0999,3.28e-06,0.124,0.149,76.329,audio_features,4zXvB4MoQD8onk0NCZbeHG,spotify:track:4zXvB4MoQD8onk0NCZbeHG,https://api.spotify.com/v1/tracks/4zXvB4MoQD8onk0NCZbeHG,https://api.spotify.com/v1/audio-analysis/4zXvB4MoQD8onk0NCZbeHG,240933,4
7lksFyVBmmkYBTVQcxnvC3,What I Got,Sublime,0.79,0.687,7,-7.571,1,0.101,0.0149,0.000319,0.323,0.628,95.578,audio_features,7lksFyVBmmkYBTVQcxnvC3,spotify:track:7lksFyVBmmkYBTVQcxnvC3,https://api.spotify.com/v1/tracks/7lksFyVBmmkYBTVQcxnvC3,https://api.spotify.com/v1/audio-analysis/7lksFyVBmmkYBTVQcxnvC3,171080,4
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Soundgarden,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,audio_features,2EoOZnxNgtmZaD8uUmz2nD,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/audio-analysis/2EoOZnxNgtmZaD8uUmz2nD,318587,4
1gtHjIoQIU5XIcRGjn7DfH,Crazy B*tch,Buckcherry,0.599,0.977,1,-3.061,0,0.133,0.0257,0.0,0.0866,0.568,97.985,audio_features,1gtHjIoQIU5XIcRGjn7DfH,spotify:track:1gtHjIoQIU5XIcRGjn7DfH,https://api.spotify.com/v1/tracks/1gtHjIoQIU5XIcRGjn7DfH,https://api.spotify.com/v1/audio-analysis/1gtHjIoQIU5XIcRGjn7DfH,202720,4
4CbKVDZkYKdv69I4bCaKUq,Hero,Skillet,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,audio_features,4CbKVDZkYKdv69I4bCaKUq,spotify:track:4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/tracks/4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/audio-analysis/4CbKVDZkYKdv69I4bCaKUq,186813,4
3CzOoYfw7mj5jMHGsJp9TG,I'm So Sick,Flyleaf,0.434,0.961,2,-4.247,1,0.0974,8.45e-05,2.88e-06,0.0938,0.274,153.969,audio_features,3CzOoYfw7mj5jMHGsJp9TG,spotify:track:3CzOoYfw7mj5jMHGsJp9TG,https://api.spotify.com/v1/tracks/3CzOoYfw7mj5jMHGsJp9TG,https://api.spotify.com/v1/audio-analysis/3CzOoYfw7mj5jMHGsJp9TG,176160,4
5omWAB5iNMHvbAfBSzkdu8,You're Going Down,Sick Puppies,0.488,0.842,6,-5.926,1,0.0469,0.0116,0.00127,0.146,0.41,90.003,audio_features,5omWAB5iNMHvbAfBSzkdu8,spotify:track:5omWAB5iNMHvbAfBSzkdu8,https://api.spotify.com/v1/tracks/5omWAB5iNMHvbAfBSzkdu8,https://api.spotify.com/v1/audio-analysis/5omWAB5iNMHvbAfBSzkdu8,187347,4
0lk7o6dGLOBG6fkdiq4bQe,I'm Not Coming Back,Husky,0.529,0.727,3,-6.831,0,0.0304,0.259,0.0782,0.135,0.534,107.289,audio_features,0lk7o6dGLOBG6fkdiq4bQe,spotify:track:0lk7o6dGLOBG6fkdiq4bQe,https://api.spotify.com/v1/tracks/0lk7o6dGLOBG6fkdiq4bQe,https://api.spotify.com/v1/audio-analysis/0lk7o6dGLOBG6fkdiq4bQe,205637,4
0ooa3tAdmal39jsFgr1ZsH,This Mystic Decade,Hot Snakes,0.385,0.95,1,-6.679,1,0.0386,1.7e-06,0.272,0.134,0.783,151.25,audio_features,0ooa3tAdmal39jsFgr1ZsH,spotify:track:0ooa3tAdmal39jsFgr1ZsH,https://api.spotify.com/v1/tracks/0ooa3tAdmal39jsFgr1ZsH,https://api.spotify.com/v1/audio-analysis/0ooa3tAdmal39jsFgr1ZsH,183413,4
1mZ91WyEmY50AEHkv5J9Ql,The Devil's Shelter (feat. Alex Maas),Elephant Stone,0.59,0.861,11,-6.819,1,0.0513,0.000775,0.372,0.11,0.354,122.996,audio_features,1mZ91WyEmY50AEHkv5J9Ql,spotify:track:1mZ91WyEmY50AEHkv5J9Ql,https://api.spotify.com/v1/tracks/1mZ91WyEmY50AEHkv5J9Ql,https://api.spotify.com/v1/audio-analysis/1mZ91WyEmY50AEHkv5J9Ql,284404,4
3mcG2NI5G5vhrQtRda1YnA,The Middle,Jimmy Eat World,0.629,0.897,2,-3.401,1,0.0483,0.0424,0.0,0.263,0.93,161.944,audio_features,3mcG2NI5G5vhrQtRda1YnA,spotify:track:3mcG2NI5G5vhrQtRda1YnA,https://api.spotify.com/v1/tracks/3mcG2NI5G5vhrQtRda1YnA,https://api.spotify.com/v1/audio-analysis/3mcG2NI5G5vhrQtRda1YnA,168253,4
42A4dSYBf0g9OHreccqU5o,Sic Transit Gloria ... Glory Fades,Brand New,0.645,0.704,8,-6.02,1,0.0396,0.0124,0.0,0.543,0.758,92.774,audio_features,42A4dSYBf0g9OHreccqU5o,spotify:track:42A4dSYBf0g9OHreccqU5o,https://api.spotify.com/v1/tracks/42A4dSYBf0g9OHreccqU5o,https://api.spotify.com/v1/audio-analysis/42A4dSYBf0g9OHreccqU5o,186493,4
18IqyOGs1pRNZfbMo93r57,Sweetness,Jimmy Eat World,0.491,0.888,5,-4.412,1,0.038,0.00407,0.0,0.286,0.656,135.253,audio_features,18IqyOGs1pRNZfbMo93r57,spotify:track:18IqyOGs1pRNZfbMo93r57,https://api.spotify.com/v1/tracks/18IqyOGs1pRNZfbMo93r57,https://api.spotify.com/v1/audio-analysis/18IqyOGs1pRNZfbMo93r57,220027,4
0WscyTQFX5ApZDXDCOQXdS,The Walls Are Closing In / Hangman,The Pretty Reckless,0.467,0.943,3,-4.722,0,0.0664,0.00141,0.00414,0.269,0.343,115.103,audio_features,0WscyTQFX5ApZDXDCOQXdS,spotify:track:0WscyTQFX5ApZDXDCOQXdS,https://api.spotify.com/v1/tracks/0WscyTQFX5ApZDXDCOQXdS,https://api.spotify.com/v1/audio-analysis/0WscyTQFX5ApZDXDCOQXdS,396467,4
0rWMmst8s2ntfXuF74U9S5,Fucked Up World,The Pretty Reckless,0.594,0.941,1,-3.668,1,0.0869,3.55e-05,1.12e-05,0.0991,0.45,127.983,audio_features,0rWMmst8s2ntfXuF74U9S5,spotify:track:0rWMmst8s2ntfXuF74U9S5,https://api.spotify.com/v1/tracks/0rWMmst8s2ntfXuF74U9S5,https://api.spotify.com/v1/audio-analysis/0rWMmst8s2ntfXuF74U9S5,256653,4
2SqZ6pmqXB5szlwEgaeDYW,1990,Jean Leloup,0.672,0.848,2,-8.605,1,0.0635,9.53e-05,1.08e-05,0.0827,0.6,122.051,audio_features,2SqZ6pmqXB5szlwEgaeDYW,spotify:track:2SqZ6pmqXB5szlwEgaeDYW,https://api.spotify.com/v1/tracks/2SqZ6pmqXB5szlwEgaeDYW,https://api.spotify.com/v1/audio-analysis/2SqZ6pmqXB5szlwEgaeDYW,311200,4
4tSffeciMCcNIvITmh6QHP,I Lost My Baby,Jean Leloup,0.662,0.436,9,-12.9,0,0.0651,0.853,0.0,0.0624,0.627,92.857,audio_features,4tSffeciMCcNIvITmh6QHP,spotify:track:4tSffeciMCcNIvITmh6QHP,https://api.spotify.com/v1/tracks/4tSffeciMCcNIvITmh6QHP,https://api.spotify.com/v1/audio-analysis/4tSffeciMCcNIvITmh6QHP,178293,4
370qq4jwiY991q2BYQMMKL,Willie,Jean Leloup,0.685,0.75,4,-6.847,1,0.0925,0.581,1.33e-06,0.231,0.558,97.016,audio_features,370qq4jwiY991q2BYQMMKL,spotify:track:370qq4jwiY991q2BYQMMKL,https://api.spotify.com/v1/tracks/370qq4jwiY991q2BYQMMKL,https://api.spotify.com/v1/audio-analysis/370qq4jwiY991q2BYQMMKL,250360,4
3iT4c9MPnaordWrfvTs8MU,Paradis City,Jean Leloup,0.699,0.889,11,-4.999,0,0.0683,0.423,0.0,0.226,0.87,97.028,audio_features,3iT4c9MPnaordWrfvTs8MU,spotify:track:3iT4c9MPnaordWrfvTs8MU,https://api.spotify.com/v1/tracks/3iT4c9MPnaordWrfvTs8MU,https://api.spotify.com/v1/audio-analysis/3iT4c9MPnaordWrfvTs8MU,168200,4
418L9iIfLstH3rBdeB9z4B,La Vallée Des Réputations,Jean Leloup,0.51,0.956,4,-5.79,0,0.0447,0.0129,0.037,0.385,0.812,90.649,audio_features,418L9iIfLstH3rBdeB9z4B,spotify:track:418L9iIfLstH3rBdeB9z4B,https://api.spotify.com/v1/tracks/418L9iIfLstH3rBdeB9z4B,https://api.spotify.com/v1/audio-analysis/418L9iIfLstH3rBdeB9z4B,173733,4
2KhXeerI07Z7MKNEn9rLqv,Balade À Toronto,Jean Leloup,0.544,0.678,9,-9.683,0,0.0407,0.249,0.000787,0.473,0.74,101.315,audio_features,2KhXeerI07Z7MKNEn9rLqv,spotify:track:2KhXeerI07Z7MKNEn9rLqv,https://api.spotify.com/v1/tracks/2KhXeerI07Z7MKNEn9rLqv,https://api.spotify.com/v1/audio-analysis/2KhXeerI07Z7MKNEn9rLqv,182933,4
0Lo4yUg2AhZ3HV0MR4Xeot,La Vie Est Laide,Jean Leloup,0.369,0.795,1,-7.691,0,0.0791,0.286,8.03e-06,0.288,0.449,145.023,audio_features,0Lo4yUg2AhZ3HV0MR4Xeot,spotify:track:0Lo4yUg2AhZ3HV0MR4Xeot,https://api.spotify.com/v1/tracks/0Lo4yUg2AhZ3HV0MR4Xeot,https://api.spotify.com/v1/audio-analysis/0Lo4yUg2AhZ3HV0MR4Xeot,296907,4
1SLovCqrzoxNbzT6AJGZhi,Johnny Go,Jean Leloup,0.615,0.792,11,-6.329,0,0.104,0.0832,0.0,0.297,0.492,172.313,audio_features,1SLovCqrzoxNbzT6AJGZhi,spotify:track:1SLovCqrzoxNbzT6AJGZhi,https://api.spotify.com/v1/tracks/1SLovCqrzoxNbzT6AJGZhi,https://api.spotify.com/v1/audio-analysis/1SLovCqrzoxNbzT6AJGZhi,328000,4
4gzr0r9QKd1nDmRoRMWhic,I Lost My Baby,Jean Leloup,0.651,0.572,9,-8.948,0,0.0491,0.82,0.0,0.0772,0.587,93.707,audio_features,4gzr0r9QKd1nDmRoRMWhic,spotify:track:4gzr0r9QKd1nDmRoRMWhic,https://api.spotify.com/v1/tracks/4gzr0r9QKd1nDmRoRMWhic,https://api.spotify.com/v1/audio-analysis/4gzr0r9QKd1nDmRoRMWhic,177267,4
5fl4SqIvdeONhcx7yk7Anf,Le Monde Est À Pleurer,Jean Leloup,0.616,0.817,7,-8.861,0,0.0514,0.0231,0.0,0.149,0.759,105.036,audio_features,5fl4SqIvdeONhcx7yk7Anf,spotify:track:5fl4SqIvdeONhcx7yk7Anf,https://api.spotify.com/v1/tracks/5fl4SqIvdeONhcx7yk7Anf,https://api.spotify.com/v1/audio-analysis/5fl4SqIvdeONhcx7yk7Anf,290840,4
2cPcjvJUCu3EDBxBddwla3,Edgar,Jean Leloup,0.621,0.697,9,-6.522,1,0.046,0.0269,7.01e-06,0.108,0.57,90.026,audio_features,2cPcjvJUCu3EDBxBddwla3,spotify:track:2cPcjvJUCu3EDBxBddwla3,https://api.spotify.com/v1/tracks/2cPcjvJUCu3EDBxBddwla3,https://api.spotify.com/v1/audio-analysis/2cPcjvJUCu3EDBxBddwla3,241533,4
7Lf98r82D0xH56jJKviQQR,Decadence,Jean Leloup,0.644,0.481,2,-8.734,1,0.0328,0.454,0.0,0.283,0.591,99.368,audio_features,7Lf98r82D0xH56jJKviQQR,spotify:track:7Lf98r82D0xH56jJKviQQR,https://api.spotify.com/v1/tracks/7Lf98r82D0xH56jJKviQQR,https://api.spotify.com/v1/audio-analysis/7Lf98r82D0xH56jJKviQQR,128067,4
25MY27B6wRqdsCquOimeQS,Plein Gaz!,Jean Leloup,0.505,0.922,7,-5.66,1,0.0635,0.188,2.1e-05,0.237,0.482,147.992,audio_features,25MY27B6wRqdsCquOimeQS,spotify:track:25MY27B6wRqdsCquOimeQS,https://api.spotify.com/v1/tracks/25MY27B6wRqdsCquOimeQS,https://api.spotify.com/v1/audio-analysis/25MY27B6wRqdsCquOimeQS,171707,4
4859kbFKGVUuL0I0Ym5SZJ,L'amour Est Sans Pitié,Jean Leloup,0.541,0.781,4,-6.152,1,0.0375,0.00364,0.00129,0.0611,0.73,141.048,audio_features,4859kbFKGVUuL0I0Ym5SZJ,spotify:track:4859kbFKGVUuL0I0Ym5SZJ,https://api.spotify.com/v1/tracks/4859kbFKGVUuL0I0Ym5SZJ,https://api.spotify.com/v1/audio-analysis/4859kbFKGVUuL0I0Ym5SZJ,207427,4
4ORSbMPdTE7iHQ5tKDTHVV,Isabelle,Jean Leloup,0.579,0.979,0,-4.142,0,0.0888,0.0245,0.0,0.377,0.756,116.828,audio_features,4ORSbMPdTE7iHQ5tKDTHVV,spotify:track:4ORSbMPdTE7iHQ5tKDTHVV,https://api.spotify.com/v1/tracks/4ORSbMPdTE7iHQ5tKDTHVV,https://api.spotify.com/v1/audio-analysis/4ORSbMPdTE7iHQ5tKDTHVV,170000,4
1gXqgGWmSGqHnJXlwNoe5d,Again,My Darkest Days,0.517,0.925,6,-3.076,1,0.041,2.6e-05,1.08e-05,0.235,0.42,111.965,audio_features,1gXqgGWmSGqHnJXlwNoe5d,spotify:track:1gXqgGWmSGqHnJXlwNoe5d,https://api.spotify.com/v1/tracks/1gXqgGWmSGqHnJXlwNoe5d,https://api.spotify.com/v1/audio-analysis/1gXqgGWmSGqHnJXlwNoe5d,216227,4
61c9EFmjoiviMyi7ZLeHzm,Crawl Inside,Evans Blue,0.42,0.932,1,-3.014,1,0.0489,8.8e-06,0.000114,0.147,0.358,90.055,audio_features,61c9EFmjoiviMyi7ZLeHzm,spotify:track:61c9EFmjoiviMyi7ZLeHzm,https://api.spotify.com/v1/tracks/61c9EFmjoiviMyi7ZLeHzm,https://api.spotify.com/v1/audio-analysis/61c9EFmjoiviMyi7ZLeHzm,215026,4
3b6uenXXbpCRxXyzFzWi3J,Phenomenon,Thousand Foot Krutch,0.561,0.774,7,-3.622,0,0.0737,0.000369,2.36e-06,0.0469,0.903,164.008,audio_features,3b6uenXXbpCRxXyzFzWi3J,spotify:track:3b6uenXXbpCRxXyzFzWi3J,https://api.spotify.com/v1/tracks/3b6uenXXbpCRxXyzFzWi3J,https://api.spotify.com/v1/audio-analysis/3b6uenXXbpCRxXyzFzWi3J,179227,4
1iArQTuOzxvrtniGmkyy92,Burden In My Hand,Soundgarden,0.319,0.803,10,-8.928,1,0.0394,0.00534,0.0126,0.177,0.589,183.031,audio_features,1iArQTuOzxvrtniGmkyy92,spotify:track:1iArQTuOzxvrtniGmkyy92,https://api.spotify.com/v1/tracks/1iArQTuOzxvrtniGmkyy92,https://api.spotify.com/v1/audio-analysis/1iArQTuOzxvrtniGmkyy92,290107,4
5ceGigL7CZQ3Ih6W8SIbv8,Blurry,Puddle Of Mudd,0.431,0.94,3,-4.462,0,0.0563,0.00916,0.0,0.142,0.484,157.477,audio_features,5ceGigL7CZQ3Ih6W8SIbv8,spotify:track:5ceGigL7CZQ3Ih6W8SIbv8,https://api.spotify.com/v1/tracks/5ceGigL7CZQ3Ih6W8SIbv8,https://api.spotify.com/v1/audio-analysis/5ceGigL7CZQ3Ih6W8SIbv8,304000,4
35GwlKlVXgFCMF5uTp5r7P,One,Creed,0.557,0.933,6,-3.7,0,0.035,2.14e-05,8.66e-06,0.117,0.435,110.946,audio_features,35GwlKlVXgFCMF5uTp5r7P,spotify:track:35GwlKlVXgFCMF5uTp5r7P,https://api.spotify.com/v1/tracks/35GwlKlVXgFCMF5uTp5r7P,https://api.spotify.com/v1/audio-analysis/35GwlKlVXgFCMF5uTp5r7P,302533,4
2BHpfgnikV4gvozw0yCGkQ,Hard To Handle,The Black Crowes,0.615,0.799,4,-3.673,1,0.0458,0.00379,0.000653,0.254,0.963,103.922,audio_features,2BHpfgnikV4gvozw0yCGkQ,spotify:track:2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/tracks/2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/audio-analysis/2BHpfgnikV4gvozw0yCGkQ,187600,4
3ZY9kQ2q0X1II2tiKW6ALQ,Cloud 9,Jamiroquai,0.885,0.697,2,-7.866,1,0.104,0.379,0.0,0.0627,0.414,115.031,audio_features,3ZY9kQ2q0X1II2tiKW6ALQ,spotify:track:3ZY9kQ2q0X1II2tiKW6ALQ,https://api.spotify.com/v1/tracks/3ZY9kQ2q0X1II2tiKW6ALQ,https://api.spotify.com/v1/audio-analysis/3ZY9kQ2q0X1II2tiKW6ALQ,236947,4
7G3lxTsMfSx4yarMkfgnTC,The World Is Yours,Nas,0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374,audio_features,7G3lxTsMfSx4yarMkfgnTC,spotify:track:7G3lxTsMfSx4yarMkfgnTC,https://api.spotify.com/v1/tracks/7G3lxTsMfSx4yarMkfgnTC,https://api.spotify.com/v1/audio-analysis/7G3lxTsMfSx4yarMkfgnTC,290573,4
0xCpEzvbWCvn1peuUaNv7p,Automaton,Jamiroquai,0.718,0.907,8,-7.009,0,0.0471,0.0227,0.00704,0.059,0.689,107.984,audio_features,0xCpEzvbWCvn1peuUaNv7p,spotify:track:0xCpEzvbWCvn1peuUaNv7p,https://api.spotify.com/v1/tracks/0xCpEzvbWCvn1peuUaNv7p,https://api.spotify.com/v1/audio-analysis/0xCpEzvbWCvn1peuUaNv7p,287960,4
77y6skfj4H6MyZz5ZO5eIy,The Dude,Quincy Jones,0.831,0.48,11,-14.713,0,0.0513,0.0687,0.00719,0.0844,0.761,96.111,audio_features,77y6skfj4H6MyZz5ZO5eIy,spotify:track:77y6skfj4H6MyZz5ZO5eIy,https://api.spotify.com/v1/tracks/77y6skfj4H6MyZz5ZO5eIy,https://api.spotify.com/v1/audio-analysis/77y6skfj4H6MyZz5ZO5eIy,336040,4
4a0HHREANjq9Y2ymkR1RMz,Something About You,Jamiroquai,0.87,0.665,7,-6.741,0,0.0537,0.0254,5.38e-05,0.186,0.81,114.015,audio_features,4a0HHREANjq9Y2ymkR1RMz,spotify:track:4a0HHREANjq9Y2ymkR1RMz,https://api.spotify.com/v1/tracks/4a0HHREANjq9Y2ymkR1RMz,https://api.spotify.com/v1/audio-analysis/4a0HHREANjq9Y2ymkR1RMz,238533,4
0faXHILILebCGnJBPU6KJJ,The Diary of Jane - Single Version,Breaking Benjamin,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,audio_features,0faXHILILebCGnJBPU6KJJ,spotify:track:0faXHILILebCGnJBPU6KJJ,https://api.spotify.com/v1/tracks/0faXHILILebCGnJBPU6KJJ,https://api.spotify.com/v1/audio-analysis/0faXHILILebCGnJBPU6KJJ,200547,4
6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,Three Days Grace,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,audio_features,6rUp7v3l8yC4TKxAAR5Bmx,spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,https://api.spotify.com/v1/tracks/6rUp7v3l8yC4TKxAAR5Bmx,https://api.spotify.com/v1/audio-analysis/6rUp7v3l8yC4TKxAAR5Bmx,231480,4
1vcxF91pWs9uNwDROuiCPB,Savior,Rise Against,0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,audio_features,1vcxF91pWs9uNwDROuiCPB,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/tracks/1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/audio-analysis/1vcxF91pWs9uNwDROuiCPB,242280,4
0Xq7FPQaLJgIHSB605YUMy,Sweet Dreams (Are Made Of This),Marilyn Manson,0.218,0.576,8,-6.938,1,0.0387,0.0044,0.647,0.184,0.14,185.987,audio_features,0Xq7FPQaLJgIHSB605YUMy,spotify:track:0Xq7FPQaLJgIHSB605YUMy,https://api.spotify.com/v1/tracks/0Xq7FPQaLJgIHSB605YUMy,https://api.spotify.com/v1/audio-analysis/0Xq7FPQaLJgIHSB605YUMy,291440,4
1yplWxZQqvSg9RRf9FjJm3,Santeria,Sublime,0.676,0.762,1,-5.112,0,0.0426,0.0287,1.47e-06,0.171,0.565,90.399,audio_features,1yplWxZQqvSg9RRf9FjJm3,spotify:track:1yplWxZQqvSg9RRf9FjJm3,https://api.spotify.com/v1/tracks/1yplWxZQqvSg9RRf9FjJm3,https://api.spotify.com/v1/audio-analysis/1yplWxZQqvSg9RRf9FjJm3,183200,4
76aadnUFFANRNDs6L3aqxw,Through Glass,Stone Sour,0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,audio_features,76aadnUFFANRNDs6L3aqxw,spotify:track:76aadnUFFANRNDs6L3aqxw,https://api.spotify.com/v1/tracks/76aadnUFFANRNDs6L3aqxw,https://api.spotify.com/v1/audio-analysis/76aadnUFFANRNDs6L3aqxw,282947,4
5jdvRj8zXHJ7XpKsBKT9CZ,Howlin' For You,The Black Keys,0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,audio_features,5jdvRj8zXHJ7XpKsBKT9CZ,spotify:track:5jdvRj8zXHJ7XpKsBKT9CZ,https://api.spotify.com/v1/tracks/5jdvRj8zXHJ7XpKsBKT9CZ,https://api.spotify.com/v1/audio-analysis/5jdvRj8zXHJ7XpKsBKT9CZ,191800,4
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4
1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),Thirty Seconds To Mars,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,audio_features,1p1nO35bbi4ZlQgjIA4oa4,spotify:track:1p1nO35bbi4ZlQgjIA4oa4,https://api.spotify.com/v1/tracks/1p1nO35bbi4ZlQgjIA4oa4,https://api.spotify.com/v1/audio-analysis/1p1nO35bbi4ZlQgjIA4oa4,231533,3
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4
3bbUkaQYGQHkx1TJi7gPSL,Kryptonite,3 Doors Down,0.547,0.87,11,-5.098,0,0.0286,0.00494,3.48e-05,0.161,0.514,99.014,audio_features,3bbUkaQYGQHkx1TJi7gPSL,spotify:track:3bbUkaQYGQHkx1TJi7gPSL,https://api.spotify.com/v1/tracks/3bbUkaQYGQHkx1TJi7gPSL,https://api.spotify.com/v1/audio-analysis/3bbUkaQYGQHkx1TJi7gPSL,233827,4
6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,audio_features,6y20BV5L33R8YXM0YuI38N,spotify:track:6y20BV5L33R8YXM0YuI38N,https://api.spotify.com/v1/tracks/6y20BV5L33R8YXM0YuI38N,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,278747,4
5cZqsjVs6MevCnAkasbEOX,Break Stuff,Limp Bizkit,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,audio_features,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/tracks/5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/audio-analysis/5cZqsjVs6MevCnAkasbEOX,166707,4
1UVffD20CfHJ2wD0x0as8L,Monsters,Matchbook Romance,0.362,0.945,10,-2.651,0,0.0575,0.00131,2.51e-05,0.154,0.487,114.797,audio_features,1UVffD20CfHJ2wD0x0as8L,spotify:track:1UVffD20CfHJ2wD0x0as8L,https://api.spotify.com/v1/tracks/1UVffD20CfHJ2wD0x0as8L,https://api.spotify.com/v1/audio-analysis/1UVffD20CfHJ2wD0x0as8L,243747,4
6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,Van Halen,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,audio_features,6QDbGdbJ57Mtkflsg42WV5,spotify:track:6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/tracks/6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/audio-analysis/6QDbGdbJ57Mtkflsg42WV5,282747,4
4lt3cXW4RkvkHRG4x3K3P4,Kickstart My Heart,Mötley Crüe,0.366,0.98,7,-3.626,0,0.308,0.00121,0.00315,0.298,0.239,179.023,audio_features,4lt3cXW4RkvkHRG4x3K3P4,spotify:track:4lt3cXW4RkvkHRG4x3K3P4,https://api.spotify.com/v1/tracks/4lt3cXW4RkvkHRG4x3K3P4,https://api.spotify.com/v1/audio-analysis/4lt3cXW4RkvkHRG4x3K3P4,282653,4
7brHKGKFdRhzReovMw1T8z,Freya,The Sword,0.354,0.867,5,-5.078,1,0.0362,4.64e-05,0.404,0.0748,0.436,93.389,audio_features,7brHKGKFdRhzReovMw1T8z,spotify:track:7brHKGKFdRhzReovMw1T8z,https://api.spotify.com/v1/tracks/7brHKGKFdRhzReovMw1T8z,https://api.spotify.com/v1/audio-analysis/7brHKGKFdRhzReovMw1T8z,274400,4
378t2B3qRWXbHQziSeYURX,One Armed Scissor,At The Drive In,0.252,0.934,4,-4.163,0,0.143,0.0566,3.64e-05,0.637,0.263,162.561,audio_features,378t2B3qRWXbHQziSeYURX,spotify:track:378t2B3qRWXbHQziSeYURX,https://api.spotify.com/v1/tracks/378t2B3qRWXbHQziSeYURX,https://api.spotify.com/v1/audio-analysis/378t2B3qRWXbHQziSeYURX,260293,4
7aPJPm0yFfRrTuBw05qVE3,New Fang,Them Crooked Vultures,0.276,0.962,11,-3.797,0,0.0629,9.76e-06,0.000366,0.0327,0.741,189.898,audio_features,7aPJPm0yFfRrTuBw05qVE3,spotify:track:7aPJPm0yFfRrTuBw05qVE3,https://api.spotify.com/v1/tracks/7aPJPm0yFfRrTuBw05qVE3,https://api.spotify.com/v1/audio-analysis/7aPJPm0yFfRrTuBw05qVE3,228640,4
